"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.08704950175974e-292,0.660748423345289,0.944,0.581,8.07479538175294e-288,"0","P4HTM"
5.16899392584658e-229,0.660135265960898,0.758,0.4,1.35205374118369e-224,"0","COBLL1"
1.10989922532946e-137,0.659668354686509,0.502,0.244,2.90316340369426e-133,"0","SPIRE2"
2.48368047417781e-173,0.659183564487495,0.588,0.28,6.49656301630689e-169,"0","CACNA1H"
1.59335967296277e-249,0.657728558739017,0.931,0.613,4.16775089656873e-245,"0","MACROD2"
0,0.657090257636704,1,0.914,0,"0","CYB561"
9.40125336368335e-222,0.656848817244747,0.77,0.412,2.45908584233865e-217,"0","MIOS"
4.73435290899533e-303,0.656253990002011,0.969,0.684,1.23836469040591e-298,"0","ATP1B1"
6.09246080439378e-171,0.656225722597649,0.483,0.203,1.59360497260528e-166,"0","LRSAM1"
1.46353706399648e-125,0.656212577748719,0.358,0.148,3.82817389829559e-121,"0","ARMCX5-GPRASP2"
8.7556207875045e-208,0.656023943113701,0.735,0.389,2.29020772938755e-203,"0","RUNDC3B"
7.37286624569538e-228,0.655339422175705,0.844,0.49,1.92852062388654e-223,"0","DLGAP1"
1.69662142781884e-320,0.65489213033708,0.973,0.657,4.43785266874574e-316,"0","SPDEF"
2.32895826438452e-211,0.654443512042791,0.833,0.484,6.09185613215059e-207,"0","ABCA12"
2.76139292439962e-206,0.653964978172028,0.71,0.36,7.22297547235209e-202,"0","IL13RA1"
2.84667223518161e-283,0.652487201421103,0.956,0.625,7.44604056556453e-279,"0","HADHA"
3.13925879332571e-184,0.652207525113509,0.553,0.248,8.21135922570205e-180,"0","ANKFY1"
8.69684663703358e-268,0.652022207315424,0.918,0.581,2.27483417484887e-263,"0","FAAH2"
1.26301166208378e-188,0.651555610913598,0.6,0.284,3.30365960451254e-184,"0","TNFRSF19"
2.13242604794144e-141,0.651373113571762,0.419,0.18,5.57778681360043e-137,"0","ZNF618"
8.47950256497673e-122,0.650093481230899,0.371,0.16,2.21798348592096e-117,"0","GALNT12"
2.97171984992445e-190,0.65004843769952,0.668,0.337,7.77312761144738e-186,"0","CAMSAP1"
6.77495881800443e-246,0.649210963945728,0.859,0.481,1.77212597802542e-241,"0","KIAA1324"
6.88645116616108e-252,0.649165641192248,0.902,0.529,1.80128903153275e-247,"0","MPHOSPH6"
0,0.648852227971933,1,0.953,0,"0","DCAF7"
2.40663650013009e-214,0.648097780690514,0.885,0.53,6.29503909339028e-210,"0","FAM13A"
1.73935900251883e-155,0.647257585418626,0.47,0.206,4.54964134288849e-151,"0","ADAM22"
1.6439795202252e-249,0.64572191410089,0.891,0.527,4.30015723105306e-245,"0","GALNT1"
2.64016445833416e-217,0.645301065576957,0.783,0.429,6.90587817366465e-213,"0","TMCO3"
1.64486109225287e-127,0.644667040010348,0.401,0.175,4.30246315900582e-123,"0","BAHD1"
8.21641064397148e-117,0.644650013586094,0.352,0.149,2.14916653214362e-112,"0","GPR155"
2.94392295699484e-237,0.64430212966745,0.851,0.468,7.7004192786114e-233,"0","PNKP"
0,0.643727048379312,0.992,0.794,0,"0","FOXA1"
1.79110922821984e-145,0.643595561780188,0.459,0.203,4.68500440825463e-141,"0","RPH3AL"
2.03146597332341e-87,0.642660772601065,0.265,0.11,5.31370554642205e-83,"0","C2orf88"
6.87895558792592e-162,0.642558817435501,0.55,0.259,1.79932841313378e-157,"0","AF117829.1"
5.13220739252101e-234,0.639642150368198,0.817,0.437,1.34243148766172e-229,"0","TOMM40"
1.64507979288746e-144,0.639292733040222,0.485,0.225,4.30303521425572e-140,"0","KHNYN"
7.67040593644419e-147,0.638774993961578,0.413,0.173,2.00634808079571e-142,"0","TMED8"
5.5494077180069e-235,0.637813334649453,0.793,0.414,1.45155857679907e-230,"0","PRKAR2B"
4.73331512061319e-214,0.636743324449573,0.831,0.48,1.23809323609879e-209,"0","SHANK2"
1.2486366619116e-111,0.636447767763463,0.348,0.149,3.26605891656216e-107,"0","TTI2"
5.64256904889172e-158,0.635758831895132,0.542,0.259,1.47592678611861e-153,"0","CCDC73"
1.09364105345567e-218,0.635696222409699,0.834,0.475,2.860636903524e-214,"0","YES1"
2.72977703475058e-233,0.634827264169136,0.767,0.397,7.14027778979709e-229,"0","CDK12"
1.93009916530609e-243,0.634740171864357,0.88,0.522,5.04856038669115e-239,"0","RRAS2"
1.28783501656402e-260,0.634495439843863,0.923,0.558,3.36859005282651e-256,"0","ADAM15"
1.97141043973728e-296,0.634474180578615,0.994,0.784,5.15661828722081e-292,"0","PAN3"
1.08766230427144e-183,0.634449203203912,0.553,0.245,2.84499828928281e-179,"0","CCDC92"
2.16876126530935e-222,0.631847335551667,0.913,0.58,5.67282884166967e-218,"0","CCDC91"
1.27564059249865e-310,0.631169772918742,0.979,0.73,3.33669309779872e-306,"0","ERGIC1"
9.36289260665886e-129,0.630924069495697,0.423,0.19,2.44905181912376e-124,"0","ATP6V1E2"
2.79872657948448e-270,0.62998247773084,0.912,0.542,7.32062911395756e-266,"0","COMMD1"
3.96775793543078e-247,0.629801478864135,0.911,0.568,1.03784644317063e-242,"0","MAP3K13"
1.05047802460525e-101,0.629755169194162,0.322,0.139,2.74773536895994e-97,"0","KLC4"
2.73296650000639e-140,0.629655546196646,0.501,0.239,7.1486204740667e-136,"0","MNT"
1.64304121836174e-212,0.629599987367211,0.806,0.445,4.29770291486881e-208,"0","STRN3"
2.42408499009992e-109,0.628575980338173,0.334,0.142,6.34067910860437e-105,"0","ZNF687"
1.29133581334773e-158,0.628306710067404,0.517,0.238,3.37774708697365e-154,"0","KIF9-AS1"
1.44356923751294e-197,0.627780893962005,0.771,0.424,3.77594405456259e-193,"0","POTEJ"
2.92349825649878e-89,0.626195022216987,0.258,0.105,7.64699438952387e-85,"0","NOP14-AS1"
4.96117611998364e-76,0.62558117199533,0.25,0.109,1.29769483770412e-71,"0","GATD3B"
3.90660359296021e-102,0.625347920878173,0.326,0.142,1.0218503018106e-97,"0","CHN2"
5.12150020923126e-169,0.624874300673082,0.49,0.21,1.33963080972862e-164,"0","PTPN13"
1.05289404393452e-241,0.624765293343138,0.829,0.449,2.75405495071953e-237,"0","ARL1"
2.07138253537203e-227,0.62474277694146,0.886,0.541,5.41811529777263e-223,"0","CTNND2"
6.87594798190596e-238,0.624740375797015,0.801,0.421,1.79854171362714e-233,"0","BZW2"
5.54920682643216e-136,0.624647566922013,0.431,0.191,1.45150602958986e-131,"0","TRIM73"
1.41506312146832e-180,0.624517253037896,0.536,0.237,3.70138060682469e-176,"0","MCM9"
1.26709455955058e-123,0.624462554040689,0.361,0.15,3.31433923941646e-119,"0","PHACTR3"
4.70805249141752e-120,0.624322625136204,0.352,0.147,1.23148529018008e-115,"0","CDH24"
2.55166535155201e-208,0.624309305318962,0.698,0.35,6.6743910600546e-204,"0","CCDC149"
5.9336414957815e-240,0.623634423967231,0.952,0.654,1.55206260605157e-235,"0","CADPS2"
1.77477154898283e-250,0.623534047253218,0.947,0.631,4.64226994067438e-246,"0","USP53"
4.90956184320524e-199,0.623392900058073,0.838,0.496,1.28419409132719e-194,"0","RASSF6"
2.6807190272911e-223,0.62312739917202,0.86,0.509,7.01195675968533e-219,"0","SMURF1"
5.15675596106557e-210,0.622245660641462,0.755,0.389,1.34885265673592e-205,"0","CHPF"
0,0.622215362755074,0.993,0.784,0,"0","MLPH"
1.84616241827276e-185,0.621943366868702,0.748,0.405,4.82900703747606e-181,"0","ENC1"
3.26535766903578e-245,0.621915789813923,0.93,0.582,8.54119605489689e-241,"0","WEE1"
2.51238955419503e-249,0.621759151304734,0.851,0.462,6.57165735690793e-245,"0","PKIB"
8.5575177771019e-242,0.621424018514138,0.898,0.538,2.23838992495654e-237,"0","RAB4A"
1.82365498329762e-139,0.621417055438205,0.433,0.191,4.77013433981159e-135,"0","EEF1AKNMT"
5.25795967952435e-107,0.621077624531976,0.342,0.149,1.37532451337318e-102,"0","AL356124.1"
1.18026447084127e-213,0.621012364560708,0.839,0.482,3.0872177763795e-209,"0","GREB1L"
1.54144515145439e-147,0.620633570313852,0.452,0.199,4.03195808265925e-143,"0","ZNF621"
1.58366988138275e-245,0.620322325456337,0.805,0.414,4.14240530873285e-241,"0","OIP5-AS1"
4.61181021063858e-166,0.619626394803573,0.517,0.234,1.20631119679673e-161,"0","CDKL5"
1.33067529029212e-102,0.619238729403158,0.275,0.108,3.4806473568171e-98,"0","DCUN1D3"
7.06640328877488e-282,0.618809950053852,0.97,0.697,1.84835910824484e-277,"0","ACSL3"
4.16046249148111e-164,0.618582822134974,0.505,0.224,1.08825217389672e-159,"0","MREG"
8.68364853953993e-242,0.618419229330461,0.984,0.73,2.27138194848746e-237,"0","PHLDA2"
5.06102660873738e-173,0.618361709148358,0.591,0.287,1.32381273004744e-168,"0","ZNF254"
1.38776644708344e-238,0.618311615140528,0.928,0.603,3.62998069563615e-234,"0","SERINC5"
3.12839814399153e-236,0.61828832508158,0.868,0.506,8.18295102523865e-232,"0","MAPKAPK2"
0,0.618234871504212,1,0.935,0,"0","VMP1"
7.38181861232551e-157,0.618224732228897,0.599,0.303,1.93086229442598e-152,"0","ANGPTL1"
1.12468169052605e-122,0.617528068889997,0.398,0.176,2.94182989790898e-118,"0","C5orf66"
3.03702408674844e-100,0.617436462611996,0.321,0.14,7.9439439037079e-96,"0","AL024508.2"
1.15002361228395e-237,0.616840405647258,0.916,0.562,3.00811676265113e-233,"0","MGST2"
2.77153892764951e-141,0.616758920317837,0.467,0.213,7.24951437305282e-137,"0","SNX16"
2.3684128477855e-87,0.616645755982748,0.277,0.119,6.19505748595253e-83,"0","PDSS1"
6.24933695089557e-255,0.616489583233041,0.93,0.57,1.63463906624575e-250,"0","MBOAT7"
1.1206068792948e-229,0.616213605602011,0.833,0.46,2.9311714141714e-225,"0","CTSF"
1.28455556923242e-97,0.616204999422096,0.316,0.137,3.36001200244125e-93,"0","CARD14"
6.32404026676796e-322,0.61611660255319,0.998,0.868,1.65417921257849e-317,"0","PITPNC1"
7.05955575038467e-265,0.615952278342139,0.979,0.691,1.84656799762812e-260,"0","CXCL17"
3.65974578160592e-261,0.615853352096893,0.964,0.654,9.5727970409466e-257,"0","PPFIA1"
5.45207172823432e-249,0.61578126548385,0.954,0.674,1.42609840195425e-244,"0","NEBL"
2.81577059399761e-211,0.615527320479808,0.83,0.481,7.36521114271954e-207,"0","SLC22A23"
2.5605863021688e-151,0.61552688991114,0.544,0.266,6.69772559058292e-147,"0","OASL"
2.22115379732427e-207,0.615511288179065,0.917,0.617,5.80987198766109e-203,"0","CAPN8"
1.10994510221763e-231,0.615153163540077,0.942,0.642,2.90328340387064e-227,"0","C2orf27A"
0,0.615069299637873,0.997,0.835,0,"0","APPBP2"
4.61404914698238e-279,0.614973746406747,0.989,0.771,1.20689683537618e-274,"0","ALCAM"
2.33804478322826e-151,0.614952807933134,0.541,0.259,6.11562373949015e-147,"0","CADM1"
3.95681916492861e-250,0.613385147249318,0.918,0.542,1.03498518897038e-245,"0","PNPLA2"
0,0.613287987154012,0.999,0.882,0,"0","STARD3"
3.14666768699875e-196,0.613242798970025,0.761,0.422,8.23073866888263e-192,"0","UBA6-AS1"
5.27910149262843e-261,0.612383256389742,0.937,0.589,1.38085457742682e-256,"0","DALRD3"
5.09711687867255e-93,0.612339440320625,0.309,0.136,1.33325286195438e-88,"0","LIPE"
8.31401159989251e-154,0.612294630297137,0.431,0.178,2.17469601418388e-149,"0","ZNF195"
1.21703849868008e-131,0.612164473075417,0.446,0.203,3.18340760099749e-127,"0","AHDC1"
9.18160343087277e-224,0.611790823487695,0.752,0.381,2.40163200941339e-219,"0","GAA"
2.33365115663968e-214,0.611455619224366,0.699,0.346,6.10413133042242e-210,"0","TAF1"
7.69989980982602e-210,0.61126041408914,0.775,0.424,2.01406279325619e-205,"0","ANKRD50"
5.97476493300113e-211,0.610372852744738,0.717,0.363,1.56281926352511e-206,"0","RAB28"
2.41590941281304e-88,0.610360166895167,0.297,0.132,6.31929425109508e-84,"0","DDX51"
7.80461555263101e-89,0.609862360024922,0.271,0.115,2.04145329010169e-84,"0","COX18"
0,0.609807943842259,0.994,0.825,0,"0","HACD3"
5.47834182845481e-228,0.609516314034951,0.928,0.619,1.43296987206892e-223,"0","FAM214A"
2.070380055786e-195,0.609371926209373,0.766,0.41,5.41549311191944e-191,"0","NUDT8"
4.18853228686387e-226,0.60892314234369,0.857,0.486,1.09559439027498e-221,"0","PLA2G12A"
4.17713245920098e-275,0.60876477440788,0.969,0.67,1.0926125373532e-270,"0","PABPN1"
2.63028359156559e-202,0.608321129652167,0.721,0.374,6.8800327904581e-198,"0","DLG5"
1.61410072460279e-194,0.608257109401281,0.685,0.339,4.22200326534352e-190,"0","NAA25"
5.48640048276106e-242,0.608160067982577,0.949,0.628,1.43507777427581e-237,"0","CTTN"
7.25693362237557e-205,0.607899403393615,0.706,0.354,1.89819612760478e-200,"0","NCSTN"
7.21038374076621e-172,0.607871786946305,0.549,0.253,1.88602007507222e-167,"0","MTPAP"
2.76309283658357e-190,0.607396331264982,0.783,0.449,7.22742193265165e-186,"0","RIC8B"
1.84551840025792e-217,0.607290785876593,0.849,0.498,4.82732247955465e-213,"0","RAPGEF6"
2.05944075100842e-144,0.606929871694125,0.524,0.252,5.38687917241272e-140,"0","ZNF3"
9.42367865188091e-210,0.606681090490273,0.843,0.5,2.46495162497249e-205,"0","SIPA1L3"
7.46090103367921e-224,0.60611515476182,0.859,0.506,1.95154788337947e-219,"0","STK40"
1.19624505984236e-242,0.605823604648636,0.957,0.66,3.12901820302967e-238,"0","TCIM"
2.29175688113418e-227,0.604802388512918,0.863,0.512,5.99454847398269e-223,"0","ZKSCAN1"
6.68837399523894e-255,0.604255943014196,0.954,0.636,1.74947798593465e-250,"0","HNRNPD"
2.55184318833695e-212,0.603840152506823,0.813,0.45,6.67485622773296e-208,"0","SENP5"
1.34384678429632e-139,0.603360166653264,0.491,0.23,3.51510003368388e-135,"0","MINPP1"
2.18809064303271e-224,0.603181691702116,0.754,0.381,5.72338869498067e-220,"0","QARS"
1.35333869908588e-82,0.603096282227114,0.29,0.131,3.53992803519894e-78,"0","ZNF713"
3.18513790832942e-269,0.602886362336028,0.986,0.765,8.33136522681725e-265,"0","PSME4"
6.00128166906734e-120,0.602756706827229,0.368,0.159,1.56975524617795e-115,"0","ALDH5A1"
2.45242893561415e-221,0.602633067727207,0.907,0.562,6.41481836688594e-217,"0","CDK8"
